Arquivo,Tamanho (KB),Data Modificação
TG019_19601_67494_00452_019_20251229174901_91.13.BIN,48.83,29/12/2025 17:49
TG019_19609_67501_00463_019_20251229190301_91.13.BIN,41.88,29/12/2025 19:11
TG019_19610_67057_00238_019_20251229130318_91.13.BIN,60.96,29/12/2025 13:04
