Arquivo,Tamanho (KB),Data Modificação
TG019_19601_67494_00464_019_20260109175624_91.13.BIN,54.21,09/01/2026 18:38
TG019_19609_66628_00207_019_20260109110309_91.13.BIN,36.15,09/01/2026 11:04
TG019_19609_66628_00208_019_20260109190620_91.13.BIN,27.11,09/01/2026 19:19
TG019_19609_66628_00209_019_20260109190736_91.13.BIN,2.09,09/01/2026 19:19
TG019_19610_67057_00245_019_20260109185033_91.13.BIN,36.19,09/01/2026 19:54
TG019_19612_66374_00442_019_20260109085909_91.13.BIN,4.80,09/01/2026 08:59
TG249_19609_67501_00473_249_20260109055934_91.13.BIN,6.52,09/01/2026 08:47
TG249_19609_67501_00474_249_20260109060946_91.13.BIN,4.61,09/01/2026 08:47
TG249_19609_67501_00475_249_20260109084554_91.13.BIN,23.25,09/01/2026 08:47
