Arquivo,Tamanho (KB),Data Modificação
TG019_19610_67057_00304_019_20260401190356_91.13.BIN,61.23,01/04/2026 19:34
TG019_19612_66374_00476_019_20260401190643_91.13.BIN,51.36,01/04/2026 19:05
